date,location,morning,afternoon,evening,alcohol?,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,notes
18/11/20,"DE, Dre",5,5,5,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,ExI Q-p,ExI Q-p,ExI Q-p,ExI Q-p,ExI Q-p,H,H,WI-u,WI-u,WL-i,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H,WI-u,WI-u,WI-u,WI-u,WI-u,H Q-bl,WI-u,WI-u,WI-u,WI-u,WI-u,H,ExL Q-p,WI-i Q-p,WI-i Q-p,WI-i Q-p,WI-i Q-p,WI-i Q-p,ExL Q-p,H,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WL-a,H,WI-ger,WI-ger,WI-ger,WI-ger,H WI-ger,H WI-ger,WI-i,WI-i,WI-i,WI-i,WI-i,WI-i,WI-i,WI-i,C-b,C-b,WI-i,C-b,C-b,
19/11/20,"DE, Dre",5,5,5,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,WL-a,WI-u,WI-u,WI-u,WI-u,WI-u,H,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u-e_Fr_1,WI-u-e_Fr_1,WI-u-e_Fr_1,WI-u,WI-u,WI-u,WI-u,H Q-bl,Q-ch,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,Q-bl,WI-u,WI-u,WI-u-e_Fr_2,WI-u-e_Fr_2,WI-u-e_Fr_2,WI-u-e_Fr_2,WI-u-e_Fr_1,WI-u,WI-u,WI-u,WL-i,WL-i,WL-i,WL-i,WL-i,WL-i,H,ExL Q-p,ExL Q-p,WI-ger C-f,WI-ger C-f,WI-ger C-f,Ch_Fr_1,WI-ger,WL-i,WL-i,WL-i,WL-i,WL-i,WI-i,C-b,C-b,C-b,C-b,H,
20/11/20,"DE, Dre",5,4,6,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,Q-bl,WL-a,WI-u,WI-u,Q-ch,WI-u,WL-u,WL-u,WL-u,WL-u,WL-u,WI-u,WI-u,WI-u,WI-u,H,WI-u,WI-u,WI-u,H,Q-ch,Q-ch,ExI Q-p,Ch_Fr_2,Q-bl,WI-u_Fr_1,WI-u_Fr_1,WI-u_Fr_1,WI-u_Fr_1,ExI,H,WI-u,WI-u,WI-u ExL,WI-u ExL,WL-u,WL-u,WL-u,WL-u,ExL H,WL-i Q-p,WL-i Q-p,WL-i WI-ger,H,H,Ch-e_Bf,WI-ger,WI-ger C-f,WI-ger C-f,WI-ger C-f,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,WL-i,Ch-e_Bf,WI-i,C-b,C-b,C-b,C-b,C-b,
21/11/20,"DE, Dre",6,6,5,a bit,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,ExI Q-p,ExI Q-p,ExI Q-p,ExL Q-p,H,Q-ch,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WL-a,ExL,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExI Q-p,WL-a ExL Q-p,WL-a ExL Q-p,WL-a ExL Q-p,WL-a ExL Q-p,WL-a ExL Q-p,WL-a ExL Q-p,WL-a ExL Q-p,WL-a ExL Q-p,ExI Q-p,H,Q-ch,Q-ch,Q-ch,WI-ger C-f,WI-ger C-f,WI-ger C-f,WL-i_Fr_1,WL-i_Fr_1,WL-i_Fr_1,WL-i_Fr_1,H,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_1,S,
22/11/20,"DE, Dre",5,5,5,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,ExI Q-p,ExI Q-p,ExI Q-p,ExI Q-p,ExI Q-p,ExI Q-p,I Q-p,H,H,Q-ch,Q-ch,WL-a,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,Ch-e_Fam_1,Ch-e_Fam_1,Ch-e_Fam_1,H,H,WI-u,WI-u,WI-u,WI-u,WL-a,WL-o-e_Fam_1,WL-o-e_Fam_1,WL-o-e_Fam_1,WL-o-e_Fam_1,WL-o-e_Fam_1,WL-o-e_Fam_1,WL-o-e_Fam_1,H,H,Q-bl,WL-u,WI-ger C-f,WI-ger C-f,WL-a_Fr_1,WL-u,WI-i,WI-i,WI-i,WL-a,WL-a,Ch_Fr_1,C-b,C-b,C-b,C-b,C-b,C-b,C-b,
23/11/20,"DE, Dre",5,4,5,yes,C-b,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,WL-a,WL-u,WL-u,WL-a,WL-a,WL-a,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H,H,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-a-e_Fr_1,WI-a-e_Fr_1,WI-a-e_Fr_1,WI-a-e_Fr_1,H,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H,WI-u,WI-u,H,ExL Q-p,Ch_Fr_1,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL Q-p,H,C-b,Ch-e_Bf,C-b,C-b,C-b,
24/11/20,"DE, Dre",5,5,5,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,ExI Q-p,ExI Q-p,ExI Q-p,H,H,WL-a,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H,H Q-bl,H,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H,H,WI-u,WI-u,Q-ch,WI-ger,WI-ger,WI-ger C-f,WI-ger C-f,WI-ger C-f,WL-u,Ch_Fr_1,WL-i,WL-i,WL-i,WL-i,Ch_Fr_1,C-b,H,C-b,C-b,C-b,WI-i,Ch-e_Bf,Q-ch,
25/11/20,"DE, Dre",5,4,4,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H Q-bl,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,I-e_R_5,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,ExL Q-p,H Q-p,H,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u-e_Fr_1,WI-u,WI-u,H,WI-u,WI-u,WI-u,WL-i,WL-i,WL-i,WL-i,WL-i,H,WL-a,WL-u,WL-i,WL-i,WL-i,WL-i,WL-i,WL-i,WL-ger ExI,WL-ger ExI,WI-ger ExL,WI-ger,WI-i,Ch_Fr_1,C-b,C-b,C-b,C-b,Ch-e_Bf,
26/11/20,"DE, Dre",5,5,4,no,Ch-e_Bf,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,ExI Q-p,ExI Q-p,ExI Q-p,H,H,WL-a,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WL-u,WL-a,ExL H Q-p,ExL H Q-p,ExL H Q-p,H,H,WL-u,WL-u,WL-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-e_R_4_Fr_6,WI-e_R_4_Fr_6,WI-e_R_4_Fr_6,WL-a,WI-u,WI-u,WI-u,WI-ger C-f,WI-ger C-f,WI-ger C-f,WI-ger C-f,WI-ger C-f,H,Q-ch,P-p,C-b,C-b,C-b,C-b,C-b,C-b,C-b,C-b,C-b,C-b,C-b,C-b,C-b,C-b,C-b,Q-bl,S,
27/11/20,"DE, Dre",5,4,5,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,WI-u,WI-u,WL-a,WI-u,WI-u-e_R_5,WI-u-e_R_5,WI-u-e_R_5,WI-u-e_R_5,WI-u-e_R_5,WI-u-e_R_5,WI-u-e_R_5,H,WI-e_R_10,WI-e_R_10,WI-e_R_10,WI-e_R_10,WI-e_R_10,WI-e_R_10,H,Q-ch,S,WL-a,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u ExI,WI-u ExI,WI-u ExL,WI-u,WI-u,ExL Q-p,ExL Q-p,ExL Q-p,ExL Q-p,ExL Q-p,H,WL-a,WI-ger C-f,WI-ger C-f,WI-ger C-f,WI-ger C-f,WI-ger C-f,WL-i,WL-a,WL-i,WL-a,WL-a-e_Bf,WL-a-e_Bf,WL-a-e_Bf,WL-o,C-b,C-b,C-b,C-b,C-b,H,
28/11/20,"DE, Dre",6,6,5,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,ExI Q-p,ExI Q-p,ExI Q-p,ExI Q-p,ExI Q-p,ExI Q-p,ExI Q-p,ExI Q-p,H,H Q-ch,Q-ch,Q-ch,WL-a,Ch_Fr_1,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H,WI-u,WI-u,WI-u,WI-u,WI-ger,WI-ger,H,WL-a,Ch-e_Fr_4,Ch-e_Fr_4,Ch-e_Fr_4,Ch-e_Fr_3,Ch-e_Fr_3,H,WI-ger,WI-ger ExI,WL-i,WL-i,WL-i,WL-i,WL-i,WL-i,WL-i,WL-i,WL-i,WL-i,WL-i,WL-i,WL-i,WL-i,WL-i,WI-i,WI-i,WI-i,WL-a,WL-a,WL-a,WL-a,C-b,C-b,C-b,C-b,C-b,C-b,
29/11/20,"DE, Dre",5,6,5,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,ExI Q-p,ExI Q-p,ExI Q-p,I Q-p,H,H,Ch_Fr_1,WL-a,Ch_Fr_1,Ch_Fr_1,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H,WI-u,WI-u,H,WI-i,WI-i,WI-i,WI-i,WI-i,WI-i,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,ExL,Ch-e_Fam_1,Ch-e_Fam_1,H,WL-o-e_Fam_1,WL-o-e_Fam_1,WL-o-e_Fam_1,WL-o-e_Fam_1,WL-o-e_Fam_1,Ch_Fr_1,WI-i Q-p,WI-i Q-p,WI-i Q-p,WI-i Q-p,WI-i Q-p,WI-i Q-p,WI-i Q-p,H,Ch_Fr_1,WI-i,WI-i,WI-i,WI-ger C-f,WI-ger C-f,WI-ger C-f,WI-ger C-f,H,WI-i,C-b,C-b,
30/11/20,"DE, Dre",5,4,6,no,Ch-e_Bf,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,Q-bl,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WL-a,ExI Q-p,WL-a,WL-a_R_1,WL-a_R_1,ExI Q-p,I Q-p,ExL Q-p,H Q-p,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WL-u,WL-u,H,WI-u,H WI-ger,WI-ger C-f,WI-ger C-f,WI-ger C-f,WL-i-e_Fr_2,WL-i-e_Fr_2,WL-i-e_Fr_2,WL-i-e_Fr_2,WL-i-e_Fr_2,WL-i-e_Fr_2,WL-i-e_Fr_2,WL-i-e_Fr_2,WL-i-e_Fr_2,WL-ger,C-tv_Fr_1,C-tv_Fr_1,C-tv_Fr_1,C-tv_Fr_1,WI-i,C-b,Ch-e_Bf,C-b,C-b,C-b,
1/12/20,"DE, Dre",5,5,5,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H Q-bl,WI-u,WL-a,WL-a,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H,WI-u,WI-u,WI-u,WI-u,WI-i,WI-i,H,H,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-i,H,H,Ch_Fr_1,ExL Q-p,ExL Q-p,ExL Q-p,ExL Q-p,ExL Q-p,ExL Q-p,Ch-e_Fr_1,WI-ger,Ch-e_Fr_1,WI-i-e_Fr_1,WI-i-e_Fr_1,WI-i,WI-i,WI-i,WI-i,WI-i,WI-i,WI-i-e_Fr_1,WI-i-e_Fr_1,
2/12/20,"DE, Dre",5,6,5,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,Q-p,WI-u,Q,WI-u,WL-i,WI-u,WI-u,WL-u-e_Fr_10,H,WI-u-e_Fr_1_R_6,WI-u-e_Fr_1_R_6,WI-u-e_Fr_1_R_6,WI-u-e_Fr_1_R_6,WI-u-e_Fr_1_R_6,WI-u-e_Fr_1_R_6,WI-u-e_Fr_1_R_6,WI-u-e_Fr_1_R_6,WI-u-e_Fr_1,WI-u-e_Fr_1,WI-u-e_Fr_1,ExL Q-p,ExL Q-p,H Q-p,H,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H WI-ger,H WI-ger,WI-ger,WL-ger ExL,WL-ger ExL,WI-i,WI-i,WI-i,WI-i,WI-i,WI-i,WI-i,Ch_Fr_1,WI-i,WI-i,WI-i,WI-i,WI-i,WI-i,WI-i,WI-i,WI-i,WL-ger,C-b,
3/12/20,"DE, Dre",5,5,6,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,Ch_Fr_1,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H,WI-u,WI-u,WI-u,WI-u,H,WI-u,WI-u,WI-u,Ch-e_Bf,WI-u,WI-u,WI-u,H,WI-u,WI-u,WI-u,WI-u,WI-u,P-p,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H WI-ger,H WI-ger,H WI-ger,WL-o,Q-ch,Ch_Fr_1,WI-i,WI-i,WI-i,WI-i,WI-i,WI-i,WI-i,ExL,WI-i,WI-i,WI-i,WI-i,WI-i,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,C-b,C-b,C-b,
4/12/20,"DE, Dre",5,5,7,yes,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,WL-a,WL-a,WL-a,WL-a,WI-u-e_R_7,WL-u-e_R_7,WL-u-e_R_7,WL-u-e_R_7,H,WI-u-e_Fr_1,WI-u-e_Fr_1,WI-u-e_Fr_1,WI-u-e_Fr_1,WI-u-e_Fr_1,WI-u-e_Fr_1,H,WI-u,WI-u,WI-u,WI-u,WI-u,H,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-i,WL-i,WL-i,WL-i,ExL Q-p,I Q-p,ExL_Bf,ExL_Bf,Ch_Bf,Ch_Bf,C-b,C-b,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,C-f_Bf,C-f_Bf,C-f_Bf,C-f_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,C-f_Bf,C-f_Bf,C-f_Bf,C-f_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,
5/12/20,"DE, Dre",7,7,8,yes,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,ExL Q-p,H,WI-i,WI-i,WI-i,WI-i,Ch_Fr_1,Ch_Fr_1,WI-i,WI-i,WI-i,WI-i,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,ExL_Bf,ExL_Bf,ExL_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,ExL_Bf,ExL_Bf,ExL_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,WL-i_Bf,WL-i_Bf,WL-i_Bf,Ch-e_Fam_2,Ch-e_Fam_2,Ch-e_Fam_2,Ch_Bf,Ch_Bf,WL-i_Bf,WL-i_Bf,WL-i_Bf,WL-i_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,C-f_Bf,C-f_Bf,C-f_Bf,C-f_Bf,C-f_Bf,C-f_Bf,C-f_Bf,C-f_Bf,C-f_Bf,
6/12/20,"DE, Dre",7,7,7,no,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,Ch-e_Fam_1,Ch-e_Fam_1,WL-a,WL-a,WI-i,WI-i,WI-i,WI-i,WI-i,WL-i,WL-i,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,ExL_Bf,ExL_Bf,ExL_Bf,ExL_Bf,ExL_Bf,ExL_Bf,ExL_Bf,ExL_Bf,ExL_Bf,ExL_Bf,ExL_Bf,ExL_Bf,ExL_Bf,ExL_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,WI-ger,WI-ger,WI-ger,WI-ger,WI-i,WI-i,WI-i,C-b,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,C-b,C-b,Ch_Bf,Ch_Bf_Fr_1,Ch_Bf_Fr_1,C-tv_Bf,C-tv_Bf,C-tv_Bf,C-tv_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,
7/12/20,"DE, Dre",6,3,7,no,Ch_Bf,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,WL-a,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H_Bf,ExL H_Bf,ExL H_Bf,ExL H_Bf,H_Bf,H_Bf,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H_Bf,WI-u,WI-u,WI-u,WI-u,WI-u-e_Fr_1,H,WI-u,WI-u,WI-u-e_Fr_1,WL-i_Bf,WL-i_Bf,WL-i_Bf,WL-i_Bf,H_Bf,H_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Q-yt,WI-ger,WI-ger,WI-ger,WI-ger,Ch_Bf,C-tv_Bf,C-tv_Bf,C-tv_Bf,C-tv_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,
8/12/20,"DE, Dre",4,5,5,yes,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,WI-u,WI-u,WI-u,WL-u,WL-u,WL-u,WL-u,WL-u,WL-u,WL-u,WL-u,WI-u,Ch_Bf,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,Ch_Bf,Ch_Bf,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,ExL_Bf,ExL_Bf,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,Ch_Bf,Ch_Bf,ExL_Bf,ExL_Bf,ExL_Bf,H_Bf,H_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,WL-i_Fr_1_Bf,WL-i_Fr_1_Bf,WL-i_Fr_1_Bf,WL-i_Fr_1_Bf,WL-i_Fr_1_Bf,WL-i_Fr_1_Bf,WL-i_Fr_1_Bf,WL-i_Fr_1_Bf,WL-i_Fr_1_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,
9/12/20,"DE, Dre",5,4,3,yes,Ch_Bf,Ch_Bf,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,Q-bl,WL-a,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u-e_Fr_6,WI-u-e_Fr_6,Q-ch,WL-a,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,ExL_Bf,ExL_Bf,H_Bf,H_Bf,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H_Bf,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,ExL_Bf,ExL_Bf_Fr_3,Ch_Bf_Fr_3,Ch_Bf_Fr_3,ExL_Bf_Fr_3,ExL_Bf_Fr_3,ExL_Bf_Fr_3,Ch_Bf_Fr_3,ExL_Bf_Fr_3,ExL_Bf,ExL_Bf,Ch_Bf,Ch_Bf,Ch_Bf,C-tv_Bf,C-tv_Bf,C-tv_Bf,C-tv_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,
10/12/20,"DE, Dre",6,6,2,yes,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WL-u,WL-i_Bf,WL-i_Bf,WL-i_Bf,WL-i_Bf,WL-u,WI-u,WI-u-e_Fr_1,WI-u-e_Fr_1,WI-u-e_Fr_1,Q-ch,WI-u,WI-u,WI-u,Q-ch,WI-u,WI-u,WI-u,WI-u,WI-u,ExL Q-p,ExL Q-p,ExL Q-p,ExL Q-p,ExL Q-p,ExL Q-p,H,WI-ger,WI-ger,WI-ger,WL-a,Ch-e_Fr_2,WL-i_Bf,WL-i_Bf,WL-i_Bf,WL-i_Bf,WL-i_Bf,WL-i_Bf,WL-i_Bf,WL-i_Bf,WL-i_Bf-e_Fr_2,WL-i_Bf-e_Fr_2,WL-i_Bf-e_Fr_2,Ch-e_Fr_2,Ch-e_Fr_2,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,
11/12/20,"DE, Dre",4,4,5,yes,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,ExI Q-p,H,WL-a,WL-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,WI-u,H_Bf,H_Bf,H_Bf,WI-u,WI-u,WI-u,S,S,WL-u,WL-u,WI-u,WI-u,WI-u,WI-u,WI-i,WI-i,WI-i,WL-i,WL-i,WL-i,WI-ger,WI-ger,ExL_Bf,ExL_Bf,I_Bf,ExL_Bf,ExL_Bf,Ch_Bf_Fr_1,Ch_Bf_Fr_1,Ch_Bf_Fr_1,Ch_Bf_Fr_1,Ch_Bf_Fr_1,Ch_Bf_Fr_1,Ch_Bf_Fr_1,Ch_Bf_Fr_1,Ch_Bf_Fr_1,Ch_Bf_Fr_1,C-tv,C-tv,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,
12/12/20,"DE, Dre",6,6,6,no,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,Q-ch,H,ExL Q-p,ExL Q-p,H,WL-i,WL-i,WL-i,WI-ger,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,WL-a,WL-a,WL-a,WL-a,WL-a,WL-a,WL-a,ExL_Bf,ExL,ExL_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,ExL_Bf,ExL_Bf,ExL_Bf,ExL_Bf,ExL_Bf,ExL_Bf,WL-i,WL-i,WL-i,WL-i,C-b,C-b,WL-i_Bf,WL-i_Bf,WL-i_Bf,WL-i_Bf,WL-i_Bf,WL-i_Bf,Ch_Bf,Ch_Bf,C-f_Bf,C-f_Bf,C-f_Bf,C-f_Bf,C-f_Bf,C-f_Bf,C-f_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,Ch_Bf,
